1.37582063306e+31, 6.5516596049e+19, -7.65574541005e+19, -2.09758025269e+19, 14.5696278311, 3.34429528288, 36.640735958
2.18222490417e+31, -3.67062718214e+19, -2.92479771071e+19, -1.14570110089e+20, 58.0877169621, 2.74047341315, 47.3461992232
1.36274537126e+31, -2.45402900878e+19, 5.87089926247e+19, 7.7359065144e+19, 62.4066699196, 30.6080666714, 23.564370389
1.30424675464e+31, 8.95659299552e+18, 6.43660652332e+19, -7.78894101809e+19, 46.5864724286, 43.4087060623, 14.7772164441
3.23158674787e+30, -4.68458371966e+19, 5.7174099096e+19, 9.420574734e+19, 37.8356294146, 20.7670232262, 47.6826502939
1.90200737015e+31, -1.95161565585e+18, -1.00312564866e+20, 8.1018058557e+19, 29.2021330533, 1.96426617689, 5.09452821991
5.50703977109e+30, -6.33078713214e+19, 1.34857800991e+19, 1.0136404337e+20, 54.7782357354, 55.2299899327, 4.76490192259
5.84459547796e+30, -4.15660775209e+19, -1.02290522717e+20, 1.09656966479e+20, 11.4868375924, 44.7787038716, 13.1763789982
9.51334159712e+30, 7.09198453994e+19, -3.19439647278e+18, -9.2423064363e+19, 37.9161732724, 11.1503129119, 11.5707933144
1.39428925905e+31, -8.15875731473e+19, -9.0614368924e+19, 8.23549021148e+19, 20.265439969, 47.9210294401, 13.0599587156
1.52622268807e+30, 5.19834075387e+19, -1.40256552409e+19, 4.77300332187e+19, 46.0433917694, 13.2078480044, 29.1532174743
2.29919772754e+31, 1.11522771977e+20, 8.03289541567e+19, 3.10035050313e+19, 37.0480388664, 6.66563172704, 40.9099907215
1.30267705894e+31, -1.6809782167e+19, 1.02252309867e+20, 5.04601114241e+19, 2.16234458989, 8.49251353252, 30.8872108509
1.62486239932e+31, -4.32481018106e+19, 1.01794989502e+19, -6.17262122192e+19, 30.7197364339, 32.6675558597, 20.9712497771
4.77900795614e+30, 1.15325088935e+20, 5.68550737928e+19, 4.66312760275e+19, 19.8288352668, 23.103804779, 4.40719311912
3.02081303897e+30, -8.45288727712e+19, -9.1234795931e+19, -8.10802365171e+19, 23.0543777486, 55.3531363335, 31.5760965878
1.47041215026e+31, 5.82344166739e+18, 4.82248700193e+19, 8.01724788471e+19, 5.34117574859, 23.1208764826, 12.8232872951
1.75071997099e+31, 1.06546601308e+20, 5.86314609175e+19, -6.92836174975e+19, 31.0231936793, 39.1742883965, 42.6423823859
6.13914218198e+30, -3.99729671711e+19, -9.09736577332e+19, -8.20290778465e+19, 51.1777889202, 30.0388640178, 59.1259225061
1.19635136726e+31, 4.32502129098e+19, -6.4267063369e+18, -1.01869670763e+20, 35.7430509851, 51.7286233139, 40.0615620562
9.94689547145e+30, 1.92040082599e+19, -1.21912823614e+19, -4.40013825799e+19, 39.8621535688, 29.8960972139, 6.31849421234
2.01870747067e+31, 9.85818577474e+19, 4.99703701858e+19, -9.8557775604e+19, 29.6891167049, 56.4085536281, 24.4168397836
2.17605807618e+31, 5.86633629852e+19, -1.81999643258e+19, -3.25276763436e+19, 26.7060467027, 17.4524355085, 33.8704273043
1.48122851127e+31, -6.22536099624e+19, 5.33390013973e+19, -4.34467011503e+19, 39.0186088082, 13.5259020359, 21.0547128474
1.70912333027e+31, -6.85926100684e+18, -4.77528550158e+19, 5.6031430975e+19, 49.8113463739, 22.5285159726, 7.3786475244
5.25887954854e+30, 3.97499377252e+18, -5.98250211702e+19, 9.20350780267e+19, 63.5693067957, 10.3029607202, 34.7352294933
2.33158111511e+31, 1.18883494228e+20, -1.09777554739e+20, -8.00195769332e+18, 28.2706128854, 31.1783560301, 3.17585936254
1.12404849883e+31, -1.07897661448e+20, -7.60029488972e+19, 1.53307981067e+19, 12.9324331366, 27.5860198222, 5.14595287361
1.87327197157e+31, 1.06591367654e+20, 2.39164286196e+19, -1.79161048881e+19, 40.7206415639, 56.0259081894, 38.8379651536
2.33772988554e+31, -7.99970585785e+19, 2.19183235773e+19, -7.90232227819e+18, 27.2742931119, 4.04424968393, 44.3882262221
1.27374458789e+31, -5.04494951382e+19, 1.05311796324e+20, 6.66991343653e+19, 32.4449262749, 47.4632388631, 16.029824727
1.36340894882e+30, 9.03048818713e+19, 8.97022643297e+19, 1.15537681726e+20, 34.5397952281, 43.0660862293, 15.3277207816
1.99794835344e+31, 9.23264570068e+19, 5.95295714804e+19, 1.71068143316e+19, 48.3968362196, 58.7607665637, 14.142685203
1.36641126455e+31, -6.97938778632e+19, -1.05601985428e+20, -1.45173561741e+19, 16.0351589775, 62.3459329926, 42.6899358363
4.3458871166e+30, -9.04453170347e+19, 4.67702865031e+19, 7.60866346914e+18, 51.9711345336, 10.07647422, 52.8274965877
2.238564305e+31, -2.48168439741e+19, -1.17244289814e+20, -1.95626155325e+19, 32.5256289852, 1.79922541091, 7.60057032626
2.0125010957e+31, 8.28982692289e+19, 2.43627683556e+19, 9.46112288518e+19, 38.9218315209, 28.8037727852, 35.6803531656
7.20952262975e+30, -1.02254357969e+20, 7.58647168846e+19, 2.98478128219e+19, 33.9141917362, 33.0449083435, 23.9115243555
