3.98490408202e+30, -3.63559324089e+19, 1.071327657e+20, 6.80234923359e+19, 53.992762811, 33.6939709192, 41.5958508771
5.15352629976e+30, -1.83572013882e+19, -1.86257117863e+19, 5.91450440983e+19, 48.3435674055, 38.803995758, 48.1856061183
3.50727263849e+30, 6.15927226063e+19, 1.54679645468e+19, 6.33544888942e+19, 0.994023599984, 24.3196234936, 7.05181077448
1.56654185435e+31, -1.01793693588e+20, 8.80666747081e+19, -7.24859123046e+19, 4.43726829813, 26.9196473842, 38.2629333771
7.34761306726e+30, -3.43967577986e+19, 1.06442488795e+20, 5.37611400846e+19, 6.58851356082, 33.3288269961, 27.5975560375
7.52119168671e+25, -7.9137038923e+18, -9.79485150711e+19, 1.0071698588e+20, 99.5772171511, 10.3946576828, 95.3297574232
5.69279344616e+25, 8.24653748408e+19, -2.00625744437e+19, 7.98649641016e+19, 141.918661306, 54.5959752094, 10.7585908817
4.49504750512e+25, 2.9923995041e+19, -2.12227264687e+19, -9.84742007647e+19, 65.5513104483, 113.70740007, 63.1634034727
7.875825811e+25, -9.76213418691e+19, 3.70349309215e+19, 9.07221867879e+19, 141.504474457, 129.308988644, 96.3047719711
9.62957048056e+25, 9.9828842721e+19, -3.03354752075e+19, -6.8802224664e+19, 65.4402870825, 101.987638761, 108.82082926
3.09134328636e+25, 7.32514042553e+19, -7.52274477789e+19, -9.28351041901e+19, 34.091869599, 71.9108429967, 97.6346103017
7.89098444081e+25, 5.97957725174e+19, 5.49323925875e+18, -7.28799790299e+19, 36.2283145892, 139.30703896, 85.1655064377
9.96525141917e+25, 9.19336166083e+19, -8.00721047429e+19, 1.17832217843e+20, 35.9194169019, 133.339324293, 29.013127296
3.84246873602e+25, 2.64066975198e+19, -1.01200694368e+20, 4.22883322571e+19, 116.338318197, 56.077472511, 5.92202338491
3.38560311081e+25, 2.46006047356e+19, 2.67606118528e+19, -1.13737966982e+20, 17.0261110068, 68.6438348144, 28.0566740746
6.00892422663e+25, -9.16326457123e+19, 2.23474646322e+19, 5.30543618825e+19, 28.0433079068, 75.6798016248, 108.300356579
4.040993976e+25, 1.6145570607e+19, -1.69818917681e+19, -1.11969757301e+20, 129.545161389, 101.054854679, 75.5388404664
3.6375723257e+25, 1.53260002022e+19, 1.02063247473e+20, 7.29275806722e+19, 108.948992538, 81.0078494923, 48.6865278817
2.9779309973e+24, -6.48701902307e+19, 1.19284124309e+20, 1.1028945468e+20, 6.96122054732, 39.8092940814, 64.0720486065
8.25201378121e+25, 8.15648106746e+19, 9.75952086724e+19, 8.93636361431e+19, 142.025316442, 5.64971656231, 101.489464381
1.25466586226e+23, -4.17240093598e+19, -1.0072544126e+20, 4.31831183723e+19, 18.4298072733, 15.8289887815, 13.3960211266
1.16911996379e+23, 1.17377302808e+20, 7.12754109245e+19, 7.01142494871e+19, 25.7045929031, 12.6016220699, 6.58376216157
1.49698134754e+23, -9.6416738006e+19, 9.32283301032e+19, -6.37402850321e+19, 5.72977865787, 23.4931779607, 11.4691214744
1.40319926438e+23, -1.04197576525e+20, -1.13589596196e+20, -6.8467688374e+19, 12.2359519771, 10.1306917896, 24.6179775953
1.38973150061e+23, -5.96657646668e+19, 1.06939456512e+20, -9.22003781609e+19, 12.1296976447, 3.18160823198, 17.2488457616
6.44225302205e+22, -5.09697255484e+18, 2.74934443166e+19, -4.48899479869e+19, 10.14364505, 27.1946338457, 5.77386447604
